fname,x,y,bbox_x,bbox_y,bbox_w,bbox_h,area
23a51515fcd0ca3cc48ede1b565a28daa2421009_11,619,290,624.0,281.0,20.0,30.0,300.0
23a51515fcd0ca3cc48ede1b565a28daa2421009_11,235,361,232.0,338.0,28.0,27.0,378.0
23a51515fcd0ca3cc48ede1b565a28daa2421009_11,207,419,194.0,403.0,38.0,20.0,380.0
23a51515fcd0ca3cc48ede1b565a28daa2421009_11,302,699,286.0,683.0,36.0,41.0,738.0
23a51515fcd0ca3cc48ede1b565a28daa2421009_11,1539,426,1528.0,401.0,24.0,29.0,348.0
23a51515fcd0ca3cc48ede1b565a28daa2421009_11,297,530,275.0,524.0,29.0,31.0,449.0
23a51515fcd0ca3cc48ede1b565a28daa2421009_11,1319,173,1311.0,157.0,33.0,41.0,676.0
23a51515fcd0ca3cc48ede1b565a28daa2421009_12,1563,1110,1563.0,1085.0,25.0,11.0,137.0
23a51515fcd0ca3cc48ede1b565a28daa2421009_21,332,965,333.0,940.0,23.0,24.0,276.0
23a51515fcd0ca3cc48ede1b565a28daa2421009_21,419,741,411.0,733.0,33.0,33.0,544.0
23a51515fcd0ca3cc48ede1b565a28daa2421009_21,438,476,425.0,469.0,38.0,30.0,570.0
23a51515fcd0ca3cc48ede1b565a28daa2421009_21,642,728,619.0,736.0,24.0,17.0,204.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_11,1195,801,1192.0,776.0,28.0,50.0,700.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_11,1237,796,1231.0,771.0,25.0,42.0,525.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_11,1254,762,1229.0,745.0,42.0,42.0,882.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_11,1294,802,1269.0,780.0,50.0,44.0,1100.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_11,1605,629,1584.0,604.0,38.0,44.0,836.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_11,1456,614,1431.0,591.0,49.0,42.0,1029.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_11,1282,723,1260.0,698.0,24.0,22.0,264.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_12,1696,246,1684.0,228.0,17.0,16.0,136.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_21,255,311,236.0,288.0,28.0,26.0,364.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_21,149,1133,124.0,1118.0,44.0,18.0,396.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_21,159,1040,143.0,1015.0,35.0,37.0,647.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_21,151,542,127.0,517.0,24.0,50.0,600.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_21,207,1093,182.0,1088.0,42.0,30.0,630.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_21,171,1079,154.0,1081.0,29.0,23.0,333.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_21,175,1135,167.0,1113.0,16.0,23.0,184.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_21,242,898,217.0,873.0,40.0,41.0,820.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_21,176,556,167.0,542.0,22.0,28.0,308.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_22,55,574,30.0,565.0,32.0,34.0,544.0
0ea2fd7b31f21c04b88a53bf07dd65dcd74179be_22,35,334,30.0,310.0,30.0,38.0,570.0
f2101bfb570cc70aa907268fbf41d1ce92fc4427_20,638,272,627.0,247.0,36.0,33.0,594.0
f2101bfb570cc70aa907268fbf41d1ce92fc4427_20,644,704,619.0,679.0,45.0,34.0,765.0
f2101bfb570cc70aa907268fbf41d1ce92fc4427_20,672,296,665.0,275.0,32.0,29.0,464.0
f2101bfb570cc70aa907268fbf41d1ce92fc4427_20,710,669,689.0,660.0,46.0,22.0,506.0
f2101bfb570cc70aa907268fbf41d1ce92fc4427_21,761,106,736.0,81.0,50.0,50.0,1250.0
f2101bfb570cc70aa907268fbf41d1ce92fc4427_21,794,400,769.0,387.0,44.0,18.0,396.0
f2101bfb570cc70aa907268fbf41d1ce92fc4427_21,776,69,765.0,67.0,36.0,27.0,486.0
f2101bfb570cc70aa907268fbf41d1ce92fc4427_22,623,69,598.0,63.0,50.0,31.0,775.0
f2101bfb570cc70aa907268fbf41d1ce92fc4427_22,679,50,682.0,27.0,22.0,23.0,253.0
f2101bfb570cc70aa907268fbf41d1ce92fc4427_22,728,31,712.0,33.0,38.0,23.0,437.0
0f841fe1ee64f76e9cc218e74e8d077e1f836b83_00,624,224,612.0,210.0,37.0,20.0,370.0
0f841fe1ee64f76e9cc218e74e8d077e1f836b83_00,670,220,658.0,200.0,24.0,28.0,336.0
0f841fe1ee64f76e9cc218e74e8d077e1f836b83_00,569,251,544.0,226.0,17.0,13.0,110.0
0f841fe1ee64f76e9cc218e74e8d077e1f836b83_20,540,47,519.0,30.0,18.0,26.0,234.0
0f841fe1ee64f76e9cc218e74e8d077e1f836b83_20,526,73,501.0,62.0,31.0,36.0,558.0
0f841fe1ee64f76e9cc218e74e8d077e1f836b83_20,493,114,485.0,89.0,33.0,50.0,825.0
24b95e83210d426f16ff683aa48e7c1ca702bb38_02,765,666,752.0,658.0,24.0,18.0,216.0
1ed402607a5b774e38bf083c9f3695fbb7b21508_22,1112,604,1102.0,591.0,35.0,26.0,455.0
1ed402607a5b774e38bf083c9f3695fbb7b21508_22,1102,593,1099.0,586.0,22.0,29.0,319.0
1ed402607a5b774e38bf083c9f3695fbb7b21508_22,1217,622,1209.0,609.0,32.0,26.0,416.0
1ed402607a5b774e38bf083c9f3695fbb7b21508_22,1193,563,1178.0,551.0,29.0,20.0,290.0
1ed402607a5b774e38bf083c9f3695fbb7b21508_22,1249,492,1239.0,483.0,22.0,26.0,286.0
1ed402607a5b774e38bf083c9f3695fbb7b21508_22,1344,323,1344.0,334.0,22.0,14.0,154.0
1ed402607a5b774e38bf083c9f3695fbb7b21508_22,1454,388,1446.0,382.0,30.0,10.0,150.0
1ed402607a5b774e38bf083c9f3695fbb7b21508_22,1544,363,1532.0,356.0,22.0,24.0,264.0
1ed402607a5b774e38bf083c9f3695fbb7b21508_22,1573,339,1555.0,333.0,29.0,31.0,449.0
1ed402607a5b774e38bf083c9f3695fbb7b21508_22,1579,278,1572.0,264.0,19.0,23.0,218.0
1ed402607a5b774e38bf083c9f3695fbb7b21508_22,1619,259,1604.0,246.0,25.0,13.0,162.0
1ed402607a5b774e38bf083c9f3695fbb7b21508_22,1129,612,1104.0,591.0,39.0,25.0,487.0
f15d6f9ec0c5c31b131f29bf02c6c90e2d736d04_11,209,198,201.0,173.0,29.0,36.0,522.0
f15d6f9ec0c5c31b131f29bf02c6c90e2d736d04_11,467,171,442.0,146.0,50.0,50.0,1250.0
f15d6f9ec0c5c31b131f29bf02c6c90e2d736d04_11,275,245,250.0,222.0,39.0,48.0,936.0
f15d6f9ec0c5c31b131f29bf02c6c90e2d736d04_11,497,167,472.0,169.0,29.0,23.0,333.0
f15d6f9ec0c5c31b131f29bf02c6c90e2d736d04_12,341,35,316.0,19.0,44.0,41.0,902.0
3bad61f893c7a030d142ea8969c66a618a832034_00,847,299,822.0,296.0,12.0,17.0,102.0
3bad61f893c7a030d142ea8969c66a618a832034_00,831,403,824.0,413.0,23.0,15.0,172.0
3bad61f893c7a030d142ea8969c66a618a832034_00,907,105,882.0,89.0,31.0,33.0,511.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_10,1558,640,1545.0,632.0,31.0,16.0,248.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_10,1339,695,1329.0,688.0,35.0,25.0,437.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_10,1431,740,1423.0,727.0,33.0,19.0,313.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_10,1332,761,1315.0,757.0,28.0,11.0,154.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,592,144,605.0,119.0,12.0,21.0,126.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,719,268,703.0,265.0,25.0,12.0,150.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,665,74,655.0,49.0,24.0,33.0,396.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,616,108,606.0,93.0,18.0,27.0,243.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,624,134,605.0,113.0,21.0,27.0,283.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,542,142,534.0,136.0,29.0,11.0,159.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,647,155,639.0,145.0,29.0,25.0,362.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,702,317,711.0,306.0,16.0,32.0,256.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,719,328,711.0,306.0,33.0,32.0,528.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,739,311,714.0,306.0,36.0,30.0,540.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,743,286,746.0,288.0,21.0,22.0,231.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,770,281,764.0,270.0,15.0,22.0,165.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,794,270,788.0,257.0,21.0,34.0,357.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,558,925,533.0,925.0,23.0,20.0,230.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,536,915,531.0,925.0,25.0,15.0,187.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,740,530,715.0,524.0,25.0,31.0,387.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,687,567,662.0,542.0,50.0,21.0,525.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,640,555,631.0,550.0,34.0,30.0,510.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,602,514,587.0,509.0,32.0,27.0,432.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_11,423,849,398.0,858.0,48.0,16.0,384.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_12,922,374,897.0,368.0,39.0,31.0,604.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_12,976,354,962.0,337.0,31.0,42.0,651.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_12,999,291,994.0,266.0,30.0,36.0,540.0
c81bfdbc758698fabd6aa5b43f082155dd0b7194_12,951,194,926.0,169.0,48.0,46.0,1104.0
cb85522d24d52ea7c1ee65ab7a066f5e9be037ba_02,873,321,848.0,307.0,34.0,27.0,459.0
cb85522d24d52ea7c1ee65ab7a066f5e9be037ba_02,1178,613,1153.0,593.0,45.0,45.0,1012.0
cb85522d24d52ea7c1ee65ab7a066f5e9be037ba_02,857,227,839.0,224.0,29.0,14.0,203.0
cb85522d24d52ea7c1ee65ab7a066f5e9be037ba_02,889,231,900.0,206.0,14.0,20.0,140.0
cb85522d24d52ea7c1ee65ab7a066f5e9be037ba_11,4,840,0.0,815.0,29.0,33.0,478.0
cb85522d24d52ea7c1ee65ab7a066f5e9be037ba_20,890,492,865.0,498.0,36.0,19.0,342.0
cb85522d24d52ea7c1ee65ab7a066f5e9be037ba_20,953,510,938.0,497.0,39.0,23.0,448.0
cb85522d24d52ea7c1ee65ab7a066f5e9be037ba_20,853,526,855.0,503.0,23.0,28.0,322.0
09e1e0ddb23a9c3e5ac62b552a856111b5f11942_12,686,82,675.0,57.0,36.0,34.0,612.0
09e1e0ddb23a9c3e5ac62b552a856111b5f11942_12,804,390,779.0,365.0,50.0,46.0,1150.0
09e1e0ddb23a9c3e5ac62b552a856111b5f11942_12,705,673,693.0,648.0,37.0,50.0,925.0
09e1e0ddb23a9c3e5ac62b552a856111b5f11942_12,815,285,804.0,260.0,29.0,25.0,362.0
09e1e0ddb23a9c3e5ac62b552a856111b5f11942_12,744,309,730.0,284.0,39.0,50.0,975.0
09e1e0ddb23a9c3e5ac62b552a856111b5f11942_12,691,325,666.0,300.0,50.0,50.0,1250.0
09e1e0ddb23a9c3e5ac62b552a856111b5f11942_12,655,266,650.0,241.0,30.0,38.0,570.0
09e1e0ddb23a9c3e5ac62b552a856111b5f11942_12,570,352,553.0,327.0,37.0,50.0,925.0
09e1e0ddb23a9c3e5ac62b552a856111b5f11942_12,767,583,742.0,558.0,50.0,50.0,1250.0
09e1e0ddb23a9c3e5ac62b552a856111b5f11942_12,885,472,867.0,447.0,43.0,37.0,795.0
09e1e0ddb23a9c3e5ac62b552a856111b5f11942_12,738,135,724.0,110.0,39.0,50.0,975.0
09e1e0ddb23a9c3e5ac62b552a856111b5f11942_12,719,685,694.0,660.0,46.0,50.0,1150.0
09e1e0ddb23a9c3e5ac62b552a856111b5f11942_12,675,740,670.0,715.0,13.0,36.0,234.0
09e1e0ddb23a9c3e5ac62b552a856111b5f11942_12,747,753,725.0,741.0,47.0,37.0,869.0
09e1e0ddb23a9c3e5ac62b552a856111b5f11942_12,771,740,762.0,734.0,34.0,28.0,476.0
09e1e0ddb23a9c3e5ac62b552a856111b5f11942_12,767,727,742.0,702.0,42.0,44.0,924.0
09e1e0ddb23a9c3e5ac62b552a856111b5f11942_12,550,343,534.0,319.0,23.0,49.0,563.0
09e1e0ddb23a9c3e5ac62b552a856111b5f11942_12,693,235,668.0,215.0,50.0,45.0,1125.0
f074c1d207767af9ccac16ff4d16a930702b6b1a_00,866,360,860.0,335.0,31.0,50.0,775.0
f074c1d207767af9ccac16ff4d16a930702b6b1a_11,103,826,88.0,806.0,40.0,26.0,520.0
f074c1d207767af9ccac16ff4d16a930702b6b1a_20,1590,1004,1569.0,994.0,41.0,17.0,348.0
111848dcba4ba699e81577901566943982c667ba_10,224,229,205.0,211.0,44.0,43.0,946.0
111848dcba4ba699e81577901566943982c667ba_10,432,333,407.0,308.0,47.0,47.0,1104.0
111848dcba4ba699e81577901566943982c667ba_10,266,265,241.0,240.0,50.0,50.0,1250.0
111848dcba4ba699e81577901566943982c667ba_10,208,349,183.0,341.0,41.0,33.0,676.0
9adb740eff669d835f5ebd00ef8c4b04b18428cc_10,475,136,450.0,111.0,50.0,50.0,1250.0
9adb740eff669d835f5ebd00ef8c4b04b18428cc_10,443,145,430.0,137.0,20.0,31.0,310.0
9adb740eff669d835f5ebd00ef8c4b04b18428cc_10,241,123,219.0,117.0,28.0,24.0,336.0
9adb740eff669d835f5ebd00ef8c4b04b18428cc_10,233,134,208.0,122.0,28.0,37.0,518.0
9adb740eff669d835f5ebd00ef8c4b04b18428cc_11,385,196,378.0,173.0,32.0,48.0,768.0
9adb740eff669d835f5ebd00ef8c4b04b18428cc_11,447,126,422.0,101.0,50.0,41.0,1025.0
9adb740eff669d835f5ebd00ef8c4b04b18428cc_20,520,50,495.0,37.0,50.0,30.0,750.0
9adb740eff669d835f5ebd00ef8c4b04b18428cc_20,180,331,173.0,306.0,31.0,41.0,635.0
159d1b21a8e2e0955e654523f047f035f9103346_20,200,168,175.0,143.0,29.0,46.0,667.0
159d1b21a8e2e0955e654523f047f035f9103346_20,1136,716,1115.0,700.0,37.0,26.0,481.0
159d1b21a8e2e0955e654523f047f035f9103346_20,108,108,83.0,83.0,50.0,36.0,900.0
159d1b21a8e2e0955e654523f047f035f9103346_20,213,185,188.0,160.0,16.0,29.0,232.0
8708b2b8ca1e51f973108723725b245e4f9bbd70_22,290,276,278.0,251.0,37.0,50.0,925.0
8708b2b8ca1e51f973108723725b245e4f9bbd70_22,279,289,254.0,285.0,38.0,29.0,551.0
8708b2b8ca1e51f973108723725b245e4f9bbd70_22,330,325,305.0,300.0,50.0,45.0,1125.0
ccabc6c76cf8d1ef9d941250ba897573aba0fc91_01,83,147,76.0,133.0,32.0,37.0,592.0
ccabc6c76cf8d1ef9d941250ba897573aba0fc91_01,103,136,78.0,111.0,50.0,50.0,1250.0
ccabc6c76cf8d1ef9d941250ba897573aba0fc91_01,108,124,83.0,99.0,50.0,50.0,1250.0
ccabc6c76cf8d1ef9d941250ba897573aba0fc91_01,108,142,83.0,117.0,41.0,50.0,1025.0
ccabc6c76cf8d1ef9d941250ba897573aba0fc91_01,76,193,51.0,177.0,23.0,41.0,471.0
ccabc6c76cf8d1ef9d941250ba897573aba0fc91_01,32,210,13.0,196.0,44.0,39.0,858.0
ccabc6c76cf8d1ef9d941250ba897573aba0fc91_01,87,239,78.0,214.0,29.0,25.0,362.0
ccabc6c76cf8d1ef9d941250ba897573aba0fc91_01,76,233,51.0,208.0,24.0,33.0,396.0
ccabc6c76cf8d1ef9d941250ba897573aba0fc91_01,12,210,2.0,194.0,23.0,41.0,471.0
ccabc6c76cf8d1ef9d941250ba897573aba0fc91_11,279,293,267.0,268.0,37.0,26.0,481.0
ccabc6c76cf8d1ef9d941250ba897573aba0fc91_12,308,26,305.0,1.0,28.0,34.0,476.0
54d39e38a151cd43af3cd182f2cf7f213340162d_02,285,303,268.0,296.0,31.0,32.0,496.0
54d39e38a151cd43af3cd182f2cf7f213340162d_02,277,318,268.0,296.0,31.0,47.0,728.0
54d39e38a151cd43af3cd182f2cf7f213340162d_02,304,317,279.0,296.0,20.0,46.0,460.0
54d39e38a151cd43af3cd182f2cf7f213340162d_02,276,286,275.0,268.0,16.0,36.0,288.0
54d39e38a151cd43af3cd182f2cf7f213340162d_02,261,294,236.0,269.0,44.0,50.0,1100.0
94852fce01cc45b656965d4d0f07db25c41dd42a_00,804,462,794.0,437.0,35.0,44.0,770.0
94852fce01cc45b656965d4d0f07db25c41dd42a_00,672,502,658.0,477.0,39.0,50.0,975.0
94852fce01cc45b656965d4d0f07db25c41dd42a_00,512,684,487.0,659.0,29.0,33.0,478.0
94852fce01cc45b656965d4d0f07db25c41dd42a_00,868,415,856.0,412.0,37.0,28.0,518.0
94852fce01cc45b656965d4d0f07db25c41dd42a_00,913,629,898.0,623.0,28.0,25.0,350.0
94852fce01cc45b656965d4d0f07db25c41dd42a_00,849,620,824.0,610.0,36.0,26.0,468.0
94852fce01cc45b656965d4d0f07db25c41dd42a_00,857,379,832.0,354.0,50.0,48.0,1200.0
94852fce01cc45b656965d4d0f07db25c41dd42a_00,937,216,934.0,207.0,21.0,24.0,252.0
94852fce01cc45b656965d4d0f07db25c41dd42a_00,878,157,863.0,132.0,40.0,50.0,1000.0
94852fce01cc45b656965d4d0f07db25c41dd42a_00,855,146,850.0,121.0,30.0,35.0,525.0
94852fce01cc45b656965d4d0f07db25c41dd42a_00,803,480,783.0,483.0,45.0,22.0,495.0
94852fce01cc45b656965d4d0f07db25c41dd42a_11,599,330,585.0,305.0,39.0,50.0,975.0
94852fce01cc45b656965d4d0f07db25c41dd42a_12,731,782,706.0,757.0,48.0,50.0,1200.0
94852fce01cc45b656965d4d0f07db25c41dd42a_12,1233,831,1227.0,806.0,31.0,34.0,527.0
94852fce01cc45b656965d4d0f07db25c41dd42a_12,1169,836,1144.0,811.0,26.0,24.0,312.0
94852fce01cc45b656965d4d0f07db25c41dd42a_12,1151,812,1144.0,810.0,26.0,27.0,351.0
94852fce01cc45b656965d4d0f07db25c41dd42a_12,1103,581,1082.0,556.0,30.0,50.0,750.0
94852fce01cc45b656965d4d0f07db25c41dd42a_12,1081,595,1056.0,570.0,36.0,40.0,720.0
94852fce01cc45b656965d4d0f07db25c41dd42a_12,991,615,966.0,590.0,43.0,32.0,688.0
94852fce01cc45b656965d4d0f07db25c41dd42a_12,973,604,963.0,583.0,35.0,39.0,682.0
94852fce01cc45b656965d4d0f07db25c41dd42a_22,116,733,91.0,708.0,40.0,37.0,740.0
94852fce01cc45b656965d4d0f07db25c41dd42a_22,182,748,157.0,723.0,44.0,50.0,1100.0
a2e61d06179e082f194ff8b8cf3307742038d3f2_10,480,37,461.0,20.0,41.0,24.0,492.0
a2e61d06179e082f194ff8b8cf3307742038d3f2_10,533,26,521.0,6.0,25.0,32.0,400.0
a2e61d06179e082f194ff8b8cf3307742038d3f2_10,521,63,516.0,38.0,30.0,38.0,570.0
a2e61d06179e082f194ff8b8cf3307742038d3f2_20,294,94,287.0,69.0,32.0,21.0,336.0
a2e61d06179e082f194ff8b8cf3307742038d3f2_20,374,20,365.0,18.0,34.0,27.0,459.0
a2e61d06179e082f194ff8b8cf3307742038d3f2_20,532,14,511.0,0.0,35.0,39.0,682.0
ce57fd50b841a310835bb7956a67e6b856ff9cae_20,1076,507,1051.0,482.0,50.0,32.0,800.0
ce57fd50b841a310835bb7956a67e6b856ff9cae_20,923,461,903.0,455.0,26.0,20.0,260.0
7fa5d353bcd18e85b4425a80be10650d426b5b9a_02,825,445,818.0,420.0,14.0,31.0,217.0
4e50c2502961ffa06311bd22d5f24d78af4ffc32_22,56,347,46.0,322.0,35.0,50.0,875.0
4e50c2502961ffa06311bd22d5f24d78af4ffc32_22,80,370,55.0,345.0,50.0,42.0,1050.0
4e50c2502961ffa06311bd22d5f24d78af4ffc32_22,127,277,102.0,252.0,45.0,50.0,1125.0
4e50c2502961ffa06311bd22d5f24d78af4ffc32_22,474,370,452.0,357.0,47.0,38.0,893.0
4e50c2502961ffa06311bd22d5f24d78af4ffc32_22,291,354,266.0,332.0,50.0,47.0,1175.0
725dcdd1aa42c245b81e8502bdbbb5c97494fbef_20,218,128,194.0,118.0,33.0,30.0,495.0
725dcdd1aa42c245b81e8502bdbbb5c97494fbef_20,550,163,525.0,143.0,32.0,29.0,464.0
725dcdd1aa42c245b81e8502bdbbb5c97494fbef_20,544,95,522.0,77.0,41.0,43.0,881.0
725dcdd1aa42c245b81e8502bdbbb5c97494fbef_20,520,27,495.0,11.0,26.0,41.0,533.0
725dcdd1aa42c245b81e8502bdbbb5c97494fbef_20,512,48,495.0,23.0,32.0,36.0,576.0
725dcdd1aa42c245b81e8502bdbbb5c97494fbef_22,469,38,444.0,13.0,42.0,36.0,756.0
725dcdd1aa42c245b81e8502bdbbb5c97494fbef_22,379,134,363.0,109.0,41.0,50.0,1025.0
725dcdd1aa42c245b81e8502bdbbb5c97494fbef_22,394,131,369.0,107.0,50.0,49.0,1225.0
725dcdd1aa42c245b81e8502bdbbb5c97494fbef_22,405,144,380.0,119.0,45.0,42.0,945.0
725dcdd1aa42c245b81e8502bdbbb5c97494fbef_22,408,171,383.0,162.0,30.0,34.0,510.0
725dcdd1aa42c245b81e8502bdbbb5c97494fbef_22,409,190,384.0,165.0,17.0,38.0,323.0
725dcdd1aa42c245b81e8502bdbbb5c97494fbef_22,388,193,363.0,168.0,38.0,41.0,779.0
725dcdd1aa42c245b81e8502bdbbb5c97494fbef_22,371,215,353.0,190.0,33.0,29.0,478.0
725dcdd1aa42c245b81e8502bdbbb5c97494fbef_22,370,191,353.0,169.0,42.0,47.0,987.0
725dcdd1aa42c245b81e8502bdbbb5c97494fbef_22,370,254,345.0,240.0,36.0,25.0,450.0
725dcdd1aa42c245b81e8502bdbbb5c97494fbef_22,359,289,345.0,264.0,22.0,29.0,319.0
725dcdd1aa42c245b81e8502bdbbb5c97494fbef_22,356,307,337.0,297.0,26.0,17.0,221.0
a1e4a6fb69d5b2f02483bedbd198ad3adefc6b83_21,595,231,575.0,226.0,27.0,22.0,297.0
a1e4a6fb69d5b2f02483bedbd198ad3adefc6b83_21,982,461,963.0,436.0,26.0,45.0,585.0
a1e4a6fb69d5b2f02483bedbd198ad3adefc6b83_21,923,577,898.0,553.0,38.0,38.0,722.0
a1e4a6fb69d5b2f02483bedbd198ad3adefc6b83_21,874,679,849.0,654.0,50.0,32.0,800.0
a1e4a6fb69d5b2f02483bedbd198ad3adefc6b83_21,730,634,705.0,609.0,50.0,29.0,725.0
a1e4a6fb69d5b2f02483bedbd198ad3adefc6b83_21,846,554,826.0,529.0,20.0,41.0,410.0
a1e4a6fb69d5b2f02483bedbd198ad3adefc6b83_21,852,494,827.0,486.0,41.0,27.0,553.0
a1e4a6fb69d5b2f02483bedbd198ad3adefc6b83_21,958,416,934.0,391.0,38.0,50.0,950.0
a1e4a6fb69d5b2f02483bedbd198ad3adefc6b83_21,981,435,963.0,434.0,26.0,26.0,338.0
a1e4a6fb69d5b2f02483bedbd198ad3adefc6b83_21,955,382,930.0,376.0,45.0,31.0,697.0
a1e4a6fb69d5b2f02483bedbd198ad3adefc6b83_21,1003,724,978.0,728.0,33.0,18.0,297.0
a1e4a6fb69d5b2f02483bedbd198ad3adefc6b83_21,1000,86,984.0,74.0,30.0,24.0,360.0
a1e4a6fb69d5b2f02483bedbd198ad3adefc6b83_21,835,257,827.0,232.0,26.0,35.0,455.0
a1e4a6fb69d5b2f02483bedbd198ad3adefc6b83_21,907,272,882.0,252.0,50.0,45.0,1125.0
a1e4a6fb69d5b2f02483bedbd198ad3adefc6b83_21,935,203,910.0,196.0,31.0,32.0,496.0
a1e4a6fb69d5b2f02483bedbd198ad3adefc6b83_21,1001,59,976.0,46.0,23.0,38.0,437.0
a1e4a6fb69d5b2f02483bedbd198ad3adefc6b83_21,929,245,917.0,220.0,37.0,37.0,684.0
8f053b8deb300b96eeddbc8022bce64aef7996d0_20,993,210,986.0,185.0,32.0,33.0,528.0
bf936b5571435bb9e73c1796ccae16c7215cb5ab_11,295,761,281.0,736.0,25.0,47.0,587.0
bf936b5571435bb9e73c1796ccae16c7215cb5ab_11,82,206,62.0,199.0,45.0,32.0,720.0
bf936b5571435bb9e73c1796ccae16c7215cb5ab_11,30,132,17.0,107.0,38.0,40.0,760.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,397,256,379.0,231.0,43.0,50.0,1075.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,413,291,388.0,266.0,27.0,39.0,526.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,397,192,391.0,177.0,31.0,40.0,620.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,372,163,373.0,138.0,24.0,32.0,384.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,377,139,363.0,114.0,20.0,50.0,500.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,354,130,332.0,105.0,47.0,50.0,1175.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,387,122,376.0,97.0,25.0,44.0,550.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,424,124,404.0,99.0,28.0,28.0,392.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,500,69,492.0,52.0,33.0,28.0,462.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,487,50,462.0,25.0,43.0,50.0,1075.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,472,68,452.0,43.0,45.0,39.0,877.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,439,40,440.0,15.0,24.0,44.0,528.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,426,35,401.0,10.0,25.0,43.0,537.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,424,54,414.0,29.0,35.0,50.0,875.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,413,59,414.0,50.0,24.0,34.0,408.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,418,311,396.0,295.0,47.0,41.0,963.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,425,340,406.0,315.0,44.0,26.0,572.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,403,100,400.0,75.0,28.0,50.0,700.0
188ffc605e94a0a866ecc1087fcc3aa9a33bb919_02,443,140,440.0,115.0,28.0,50.0,700.0
2c8cedd4e4562315afac3e69eed0f2f55bd3aecf_10,201,177,193.0,167.0,13.0,29.0,188.0
2c8cedd4e4562315afac3e69eed0f2f55bd3aecf_10,148,153,138.0,128.0,32.0,41.0,656.0
