fname,x,y,bbox_x,bbox_y,bbox_w,bbox_h,area
742687a864ad7384b917177f4968e07cc5708afe,1702,1081,1682.0,1077.0,18.0,18.0,162.0
742687a864ad7384b917177f4968e07cc5708afe,1693,1069,1684.0,1049.0,27.0,27.0,364.0
742687a864ad7384b917177f4968e07cc5708afe,1819,1120,1800.0,1100.0,28.0,32.0,448.0
ac49915d3e87c02d419d5ae907dbc4bb528c92ac,433,164,413.0,154.0,40.0,22.0,440.0
ac49915d3e87c02d419d5ae907dbc4bb528c92ac,319,332,305.0,322.0,24.0,30.0,360.0
64f67d7bcbdb549ef8df7501cdc3e351c1272bc3,3107,1072,3103.0,1052.0,24.0,20.0,240.0
64f67d7bcbdb549ef8df7501cdc3e351c1272bc3,3217,1766,3201.0,1759.0,36.0,19.0,342.0
64f67d7bcbdb549ef8df7501cdc3e351c1272bc3,3216,1162,3196.0,1142.0,40.0,39.0,780.0
64f67d7bcbdb549ef8df7501cdc3e351c1272bc3,3164,1052,3154.0,1049.0,17.0,6.0,51.0
64f67d7bcbdb549ef8df7501cdc3e351c1272bc3,3184,1167,3164.0,1168.0,27.0,19.0,256.0
64f67d7bcbdb549ef8df7501cdc3e351c1272bc3,3285,1207,3265.0,1190.0,40.0,29.0,580.0
64f67d7bcbdb549ef8df7501cdc3e351c1272bc3,3189,1196,3169.0,1187.0,20.0,26.0,260.0
64f67d7bcbdb549ef8df7501cdc3e351c1272bc3,3159,1168,3139.0,1154.0,30.0,26.0,390.0
64f67d7bcbdb549ef8df7501cdc3e351c1272bc3,3138,1028,3134.0,1011.0,24.0,17.0,204.0
64f67d7bcbdb549ef8df7501cdc3e351c1272bc3,3484,1375,3474.0,1355.0,22.0,22.0,242.0
64f67d7bcbdb549ef8df7501cdc3e351c1272bc3,3479,1570,3463.0,1556.0,36.0,30.0,540.0
64f67d7bcbdb549ef8df7501cdc3e351c1272bc3,3395,1795,3375.0,1775.0,36.0,21.0,378.0
64f67d7bcbdb549ef8df7501cdc3e351c1272bc3,3161,1107,3145.0,1094.0,36.0,22.0,396.0
51a06195fe696a4f0e15258aaf2c18aef526dc1b,2600,467,2581.0,464.0,39.0,11.0,214.0
51a06195fe696a4f0e15258aaf2c18aef526dc1b,2716,550,2696.0,543.0,32.0,26.0,416.0
27de5f832bdc5dff7932befcca9d77d7a3328023,301,1022,284.0,1002.0,37.0,40.0,740.0
a9f9fec433d18dec56c8b56a38e6e18e93716bfb,556,3166,544.0,3146.0,24.0,22.0,264.0
a9f9fec433d18dec56c8b56a38e6e18e93716bfb,1095,3217,1089.0,3197.0,26.0,26.0,338.0
a9f9fec433d18dec56c8b56a38e6e18e93716bfb,615,3150,614.0,3130.0,21.0,32.0,336.0
a9f9fec433d18dec56c8b56a38e6e18e93716bfb,1004,3180,996.0,3160.0,23.0,27.0,310.0
a9f9fec433d18dec56c8b56a38e6e18e93716bfb,969,3174,965.0,3160.0,11.0,19.0,104.0
a9f9fec433d18dec56c8b56a38e6e18e93716bfb,1140,3298,1132.0,3295.0,28.0,8.0,112.0
a9f9fec433d18dec56c8b56a38e6e18e93716bfb,1146,3323,1142.0,3312.0,24.0,26.0,312.0
a9f9fec433d18dec56c8b56a38e6e18e93716bfb,1199,3379,1194.0,3366.0,12.0,24.0,144.0
38721f6a79d30ee9bf3df0061435db49d603e223,3535,300,3515.0,287.0,30.0,23.0,345.0
dc10c0aadd2ac7058271b478b5f1be6e327f5169,1281,200,1273.0,180.0,28.0,40.0,560.0
dc10c0aadd2ac7058271b478b5f1be6e327f5169,27,1192,7.0,1172.0,40.0,27.0,540.0
dc10c0aadd2ac7058271b478b5f1be6e327f5169,41,1198,42.0,1178.0,19.0,18.0,171.0
6ed1bbe352f0e45600680a91ce758f9fbc3c521b,1030,145,1010.0,125.0,40.0,40.0,800.0
6ed1bbe352f0e45600680a91ce758f9fbc3c521b,1331,65,1315.0,49.0,30.0,29.0,435.0
6ed1bbe352f0e45600680a91ce758f9fbc3c521b,1057,164,1037.0,144.0,40.0,40.0,800.0
6ed1bbe352f0e45600680a91ce758f9fbc3c521b,1012,115,1000.0,95.0,18.0,20.0,180.0
6ed1bbe352f0e45600680a91ce758f9fbc3c521b,1045,96,1025.0,80.0,29.0,36.0,522.0
6ed1bbe352f0e45600680a91ce758f9fbc3c521b,1020,79,1010.0,59.0,30.0,40.0,600.0
6ed1bbe352f0e45600680a91ce758f9fbc3c521b,1027,70,1010.0,54.0,37.0,36.0,666.0
6ed1bbe352f0e45600680a91ce758f9fbc3c521b,1031,61,1012.0,54.0,39.0,27.0,526.0
6ed1bbe352f0e45600680a91ce758f9fbc3c521b,1047,65,1027.0,54.0,40.0,31.0,620.0
6ed1bbe352f0e45600680a91ce758f9fbc3c521b,1098,116,1082.0,96.0,36.0,34.0,612.0
6ed1bbe352f0e45600680a91ce758f9fbc3c521b,1217,45,1201.0,34.0,32.0,27.0,432.0
6ed1bbe352f0e45600680a91ce758f9fbc3c521b,1216,36,1205.0,34.0,28.0,22.0,308.0
6ed1bbe352f0e45600680a91ce758f9fbc3c521b,1337,26,1317.0,6.0,40.0,16.0,320.0
6ed1bbe352f0e45600680a91ce758f9fbc3c521b,1373,38,1360.0,33.0,19.0,25.0,237.0
d527401942989795cfca92803d12b71ee110d26c,1598,1137,1604.0,1118.0,14.0,29.0,203.0
9f5bdc6bb961328a44a6b4fb38e715bef3749982,2165,401,2147.0,382.0,38.0,39.0,741.0
9f5bdc6bb961328a44a6b4fb38e715bef3749982,2523,415,2510.0,409.0,25.0,26.0,325.0
9f5bdc6bb961328a44a6b4fb38e715bef3749982,2249,550,2229.0,530.0,40.0,40.0,800.0
9f5bdc6bb961328a44a6b4fb38e715bef3749982,2392,337,2372.0,334.0,40.0,23.0,460.0
9f5bdc6bb961328a44a6b4fb38e715bef3749982,2323,366,2303.0,346.0,27.0,40.0,540.0
9f5bdc6bb961328a44a6b4fb38e715bef3749982,2312,314,2298.0,308.0,34.0,26.0,442.0
9f5bdc6bb961328a44a6b4fb38e715bef3749982,2238,351,2225.0,331.0,31.0,19.0,294.0
9f5bdc6bb961328a44a6b4fb38e715bef3749982,2399,481,2382.0,461.0,37.0,24.0,444.0
9f5bdc6bb961328a44a6b4fb38e715bef3749982,2208,423,2198.0,414.0,30.0,29.0,435.0
9f5bdc6bb961328a44a6b4fb38e715bef3749982,2152,420,2132.0,406.0,31.0,32.0,496.0
9f5bdc6bb961328a44a6b4fb38e715bef3749982,2128,450,2123.0,439.0,25.0,21.0,262.0
9f5bdc6bb961328a44a6b4fb38e715bef3749982,2217,360,2201.0,340.0,36.0,36.0,648.0
f5570abbbf93b4b0716beee5317fd4df174cb53c,1922,2278,1902.0,2263.0,29.0,35.0,507.0
76bae8e5bd8d58de184763a605d8928c8a1c42a7,497,206,477.0,186.0,36.0,25.0,450.0
76bae8e5bd8d58de184763a605d8928c8a1c42a7,1586,702,1582.0,698.0,15.0,24.0,180.0
f6089a6adf1add5f9aeacccaddde87860c96ac86,447,1240,428.0,1223.0,10.0,10.0,50.0
f6089a6adf1add5f9aeacccaddde87860c96ac86,244,1339,224.0,1319.0,37.0,22.0,407.0
f6089a6adf1add5f9aeacccaddde87860c96ac86,270,1212,264.0,1211.0,23.0,21.0,241.0
f6089a6adf1add5f9aeacccaddde87860c96ac86,353,590,333.0,570.0,28.0,33.0,462.0
f6089a6adf1add5f9aeacccaddde87860c96ac86,418,1111,400.0,1091.0,31.0,36.0,558.0
f6089a6adf1add5f9aeacccaddde87860c96ac86,65,729,45.0,711.0,12.0,7.0,42.0
f6089a6adf1add5f9aeacccaddde87860c96ac86,111,662,91.0,642.0,34.0,40.0,680.0
f6089a6adf1add5f9aeacccaddde87860c96ac86,117,643,111.0,623.0,26.0,13.0,169.0
f6089a6adf1add5f9aeacccaddde87860c96ac86,88,718,68.0,707.0,32.0,31.0,496.0
87c1b7b5ec2790ee5bde39716e35119837939988,3321,302,3319.0,294.0,18.0,28.0,252.0
87c1b7b5ec2790ee5bde39716e35119837939988,3181,154,3171.0,151.0,28.0,11.0,154.0
633a80b9b3b4fc54d797fa213d45c9dd6bf5f80c,4464,931,4459.0,921.0,25.0,22.0,275.0
633a80b9b3b4fc54d797fa213d45c9dd6bf5f80c,822,3400,811.0,3382.0,31.0,32.0,496.0
9574062cbab4e6948d753de28a0dc69d956f5c57,919,80,899.0,66.0,40.0,34.0,680.0
9574062cbab4e6948d753de28a0dc69d956f5c57,321,55,301.0,35.0,40.0,40.0,800.0
9574062cbab4e6948d753de28a0dc69d956f5c57,285,53,281.0,33.0,24.0,40.0,480.0
6156bc6bb0507a72f1c9136ef2b4dd4f09c33a76,1011,813,1000.0,793.0,31.0,25.0,387.0
6156bc6bb0507a72f1c9136ef2b4dd4f09c33a76,685,173,665.0,163.0,40.0,30.0,600.0
6156bc6bb0507a72f1c9136ef2b4dd4f09c33a76,692,208,672.0,206.0,34.0,22.0,374.0
6156bc6bb0507a72f1c9136ef2b4dd4f09c33a76,819,358,799.0,343.0,40.0,35.0,700.0
6156bc6bb0507a72f1c9136ef2b4dd4f09c33a76,785,410,765.0,390.0,36.0,24.0,432.0
6156bc6bb0507a72f1c9136ef2b4dd4f09c33a76,776,318,756.0,298.0,40.0,40.0,800.0
6156bc6bb0507a72f1c9136ef2b4dd4f09c33a76,877,777,867.0,766.0,23.0,27.0,310.0
6156bc6bb0507a72f1c9136ef2b4dd4f09c33a76,1184,650,1164.0,643.0,40.0,27.0,540.0
6156bc6bb0507a72f1c9136ef2b4dd4f09c33a76,1151,676,1144.0,669.0,27.0,21.0,283.0
6156bc6bb0507a72f1c9136ef2b4dd4f09c33a76,1147,769,1127.0,767.0,32.0,22.0,352.0
6156bc6bb0507a72f1c9136ef2b4dd4f09c33a76,862,548,842.0,530.0,40.0,38.0,760.0
6156bc6bb0507a72f1c9136ef2b4dd4f09c33a76,597,346,591.0,340.0,26.0,26.0,338.0
6156bc6bb0507a72f1c9136ef2b4dd4f09c33a76,709,283,689.0,263.0,40.0,40.0,800.0
c8ff3b259e58116c447edf4518281167633a85b8,3031,1134,3022.0,1128.0,29.0,19.0,275.0
c8ff3b259e58116c447edf4518281167633a85b8,3153,1351,3133.0,1331.0,23.0,12.0,138.0
c8ff3b259e58116c447edf4518281167633a85b8,3115,1391,3095.0,1377.0,27.0,21.0,283.0
c8ff3b259e58116c447edf4518281167633a85b8,2670,1623,2664.0,1603.0,26.0,28.0,364.0
c8ff3b259e58116c447edf4518281167633a85b8,2902,1522,2882.0,1507.0,38.0,23.0,437.0
c8ff3b259e58116c447edf4518281167633a85b8,2814,1688,2803.0,1668.0,19.0,30.0,285.0
c8ff3b259e58116c447edf4518281167633a85b8,2610,1717,2606.0,1712.0,24.0,25.0,300.0
c8ff3b259e58116c447edf4518281167633a85b8,2927,1783,2908.0,1782.0,23.0,21.0,241.0
c8ff3b259e58116c447edf4518281167633a85b8,2722,1536,2702.0,1520.0,15.0,30.0,225.0
c8ff3b259e58116c447edf4518281167633a85b8,2748,1502,2729.0,1489.0,39.0,33.0,643.0
c8ff3b259e58116c447edf4518281167633a85b8,3050,1872,3035.0,1855.0,27.0,33.0,445.0
c8ff3b259e58116c447edf4518281167633a85b8,3172,1246,3160.0,1227.0,32.0,38.0,608.0
c8ff3b259e58116c447edf4518281167633a85b8,3023,1204,3003.0,1188.0,27.0,36.0,486.0
c8ff3b259e58116c447edf4518281167633a85b8,2954,1208,2934.0,1201.0,14.0,26.0,182.0
c8ff3b259e58116c447edf4518281167633a85b8,2969,1140,2949.0,1125.0,27.0,20.0,270.0
f0ab55e97b8456fd4fe60aab721db4284145121e,1248,2506,1238.0,2486.0,23.0,18.0,207.0
f0ab55e97b8456fd4fe60aab721db4284145121e,1298,2513,1278.0,2493.0,40.0,29.0,580.0
f0ab55e97b8456fd4fe60aab721db4284145121e,1345,2444,1340.0,2433.0,21.0,31.0,325.0
f0ab55e97b8456fd4fe60aab721db4284145121e,1259,2465,1247.0,2445.0,32.0,28.0,448.0
f0ab55e97b8456fd4fe60aab721db4284145121e,1180,2525,1166.0,2527.0,30.0,18.0,270.0
f0ab55e97b8456fd4fe60aab721db4284145121e,1277,2513,1257.0,2512.0,24.0,16.0,192.0
f0ab55e97b8456fd4fe60aab721db4284145121e,1175,2536,1165.0,2527.0,30.0,24.0,360.0
f0ab55e97b8456fd4fe60aab721db4284145121e,2168,2625,2148.0,2617.0,33.0,17.0,280.0
6aaef9714a972e501bc8714f51d929757ad76d2f,1435,368,1429.0,357.0,26.0,21.0,273.0
6aaef9714a972e501bc8714f51d929757ad76d2f,1523,376,1515.0,369.0,22.0,10.0,110.0
6aaef9714a972e501bc8714f51d929757ad76d2f,1525,396,1509.0,400.0,32.0,16.0,256.0
6aaef9714a972e501bc8714f51d929757ad76d2f,1455,551,1442.0,535.0,33.0,36.0,594.0
6aaef9714a972e501bc8714f51d929757ad76d2f,1382,680,1362.0,662.0,19.0,25.0,237.0
6aaef9714a972e501bc8714f51d929757ad76d2f,1189,623,1178.0,615.0,17.0,12.0,102.0
6aaef9714a972e501bc8714f51d929757ad76d2f,1115,603,1115.0,594.0,16.0,29.0,232.0
6aaef9714a972e501bc8714f51d929757ad76d2f,1355,667,1357.0,663.0,18.0,24.0,216.0
6aaef9714a972e501bc8714f51d929757ad76d2f,1385,661,1365.0,659.0,16.0,22.0,176.0
6aaef9714a972e501bc8714f51d929757ad76d2f,1438,674,1440.0,669.0,18.0,12.0,108.0
6aaef9714a972e501bc8714f51d929757ad76d2f,1425,477,1417.0,459.0,14.0,23.0,161.0
6aaef9714a972e501bc8714f51d929757ad76d2f,1489,237,1479.0,229.0,27.0,18.0,243.0
6aaef9714a972e501bc8714f51d929757ad76d2f,1508,203,1488.0,196.0,26.0,27.0,351.0
6aaef9714a972e501bc8714f51d929757ad76d2f,1606,261,1588.0,251.0,26.0,30.0,390.0
6aaef9714a972e501bc8714f51d929757ad76d2f,1520,102,1510.0,92.0,29.0,30.0,435.0
6aaef9714a972e501bc8714f51d929757ad76d2f,1196,608,1178.0,615.0,17.0,12.0,102.0
6aaef9714a972e501bc8714f51d929757ad76d2f,350,415,343.0,410.0,11.0,17.0,93.0
45ec556579ff19b2df3036dc5b0d44a3132dc04b,1305,907,1285.0,892.0,32.0,35.0,560.0
4f1d63391c695f32e1e89be43f9cb56847a603b1,125,2142,123.0,2147.0,14.0,14.0,98.0
4f1d63391c695f32e1e89be43f9cb56847a603b1,1832,2327,1822.0,2323.0,19.0,17.0,161.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,927,636,907.0,616.0,32.0,28.0,448.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,615,946,601.0,926.0,34.0,40.0,680.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,603,1127,583.0,1107.0,40.0,40.0,800.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,2080,2276,2060.0,2256.0,38.0,34.0,646.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,2489,2344,2469.0,2329.0,40.0,35.0,700.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,2666,2309,2647.0,2290.0,39.0,21.0,409.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,737,850,730.0,830.0,27.0,32.0,432.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,660,928,650.0,915.0,30.0,20.0,300.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,749,939,733.0,919.0,36.0,32.0,576.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,755,955,735.0,935.0,40.0,40.0,800.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,628,1111,608.0,1094.0,38.0,37.0,703.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,2436,2250,2436.0,2230.0,16.0,26.0,208.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,2612,2349,2597.0,2329.0,34.0,28.0,476.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,2503,2356,2483.0,2336.0,40.0,31.0,620.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,833,1203,818.0,1183.0,35.0,40.0,700.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,2643,2343,2623.0,2331.0,30.0,17.0,255.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,642,2307,623.0,2287.0,39.0,40.0,780.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,745,1349,742.0,1329.0,23.0,31.0,356.0
cc1284062fe48f788ed3e71b4f797ed4d7314f6d,767,1249,747.0,1229.0,40.0,35.0,700.0
603d1df4c8aca770540da95d22d578dc77215d00,1156,1069,1152.0,1061.0,24.0,28.0,336.0
603d1df4c8aca770540da95d22d578dc77215d00,3348,1857,3339.0,1837.0,29.0,30.0,435.0
603d1df4c8aca770540da95d22d578dc77215d00,3326,1881,3327.0,1867.0,19.0,34.0,323.0
603d1df4c8aca770540da95d22d578dc77215d00,3364,1923,3360.0,1907.0,15.0,35.0,262.0
603d1df4c8aca770540da95d22d578dc77215d00,3281,1878,3261.0,1858.0,40.0,40.0,800.0
603d1df4c8aca770540da95d22d578dc77215d00,3755,1561,3755.0,1546.0,20.0,23.0,230.0
603d1df4c8aca770540da95d22d578dc77215d00,3697,1526,3682.0,1506.0,24.0,24.0,288.0
603d1df4c8aca770540da95d22d578dc77215d00,3830,1611,3810.0,1602.0,40.0,22.0,440.0
603d1df4c8aca770540da95d22d578dc77215d00,3811,1545,3791.0,1534.0,40.0,26.0,520.0
603d1df4c8aca770540da95d22d578dc77215d00,3792,1515,3792.0,1501.0,20.0,34.0,340.0
603d1df4c8aca770540da95d22d578dc77215d00,3817,1429,3806.0,1409.0,31.0,40.0,620.0
603d1df4c8aca770540da95d22d578dc77215d00,3968,1573,3965.0,1555.0,21.0,19.0,199.0
603d1df4c8aca770540da95d22d578dc77215d00,4166,1647,4146.0,1627.0,15.0,27.0,202.0
603d1df4c8aca770540da95d22d578dc77215d00,4165,1968,4155.0,1948.0,30.0,15.0,225.0
603d1df4c8aca770540da95d22d578dc77215d00,3739,1915,3737.0,1900.0,22.0,22.0,242.0
3a647d08769be50153fd3f6977330ba3541988b5,543,485,530.0,465.0,33.0,40.0,660.0
3a647d08769be50153fd3f6977330ba3541988b5,554,557,534.0,543.0,37.0,25.0,462.0
3a647d08769be50153fd3f6977330ba3541988b5,590,765,570.0,750.0,40.0,20.0,400.0
3a647d08769be50153fd3f6977330ba3541988b5,552,790,532.0,770.0,40.0,26.0,520.0
3a647d08769be50153fd3f6977330ba3541988b5,624,571,608.0,564.0,28.0,27.0,378.0
3a647d08769be50153fd3f6977330ba3541988b5,613,551,605.0,532.0,28.0,23.0,322.0
3a647d08769be50153fd3f6977330ba3541988b5,630,533,610.0,526.0,30.0,27.0,405.0
3a647d08769be50153fd3f6977330ba3541988b5,571,581,551.0,566.0,40.0,24.0,480.0
3a647d08769be50153fd3f6977330ba3541988b5,526,552,506.0,543.0,26.0,29.0,377.0
3a647d08769be50153fd3f6977330ba3541988b5,528,472,508.0,467.0,33.0,25.0,412.0
3a647d08769be50153fd3f6977330ba3541988b5,551,422,531.0,403.0,40.0,39.0,780.0
3a647d08769be50153fd3f6977330ba3541988b5,436,580,425.0,560.0,31.0,40.0,620.0
3a647d08769be50153fd3f6977330ba3541988b5,626,760,618.0,759.0,27.0,15.0,202.0
3a647d08769be50153fd3f6977330ba3541988b5,574,759,565.0,750.0,29.0,15.0,217.0
3a647d08769be50153fd3f6977330ba3541988b5,560,760,540.0,740.0,22.0,18.0,198.0
3a647d08769be50153fd3f6977330ba3541988b5,557,782,537.0,762.0,40.0,40.0,800.0
3a647d08769be50153fd3f6977330ba3541988b5,573,783,553.0,766.0,34.0,34.0,578.0
3a647d08769be50153fd3f6977330ba3541988b5,543,774,523.0,768.0,40.0,26.0,520.0
3a647d08769be50153fd3f6977330ba3541988b5,596,676,576.0,656.0,27.0,28.0,378.0
3a647d08769be50153fd3f6977330ba3541988b5,597,640,585.0,637.0,32.0,23.0,368.0
3a647d08769be50153fd3f6977330ba3541988b5,429,810,409.0,790.0,40.0,40.0,800.0
3a647d08769be50153fd3f6977330ba3541988b5,360,813,342.0,793.0,35.0,18.0,315.0
3a647d08769be50153fd3f6977330ba3541988b5,388,734,368.0,725.0,24.0,21.0,252.0
3a647d08769be50153fd3f6977330ba3541988b5,374,732,369.0,725.0,23.0,19.0,218.0
3a647d08769be50153fd3f6977330ba3541988b5,439,775,420.0,755.0,37.0,24.0,444.0
3a647d08769be50153fd3f6977330ba3541988b5,344,655,334.0,649.0,29.0,11.0,159.0
3a647d08769be50153fd3f6977330ba3541988b5,355,926,335.0,906.0,33.0,27.0,445.0
3a647d08769be50153fd3f6977330ba3541988b5,737,195,717.0,187.0,31.0,28.0,434.0
3a647d08769be50153fd3f6977330ba3541988b5,695,241,683.0,221.0,26.0,26.0,338.0
3a647d08769be50153fd3f6977330ba3541988b5,675,239,671.0,237.0,24.0,22.0,264.0
3a647d08769be50153fd3f6977330ba3541988b5,633,268,628.0,264.0,21.0,18.0,189.0
3a647d08769be50153fd3f6977330ba3541988b5,589,350,569.0,330.0,33.0,27.0,445.0
3a647d08769be50153fd3f6977330ba3541988b5,687,431,672.0,420.0,35.0,18.0,315.0
3a647d08769be50153fd3f6977330ba3541988b5,842,139,838.0,124.0,20.0,25.0,250.0
f4cfe6c9472d8ab7b7e78c7112889f6a1999a4ab,534,863,514.0,843.0,40.0,40.0,800.0
f4cfe6c9472d8ab7b7e78c7112889f6a1999a4ab,575,875,555.0,855.0,40.0,40.0,800.0
f4cfe6c9472d8ab7b7e78c7112889f6a1999a4ab,570,870,550.0,855.0,40.0,35.0,700.0
f4cfe6c9472d8ab7b7e78c7112889f6a1999a4ab,526,800,519.0,780.0,24.0,40.0,480.0
f4cfe6c9472d8ab7b7e78c7112889f6a1999a4ab,535,846,515.0,827.0,39.0,39.0,760.0
f4cfe6c9472d8ab7b7e78c7112889f6a1999a4ab,763,1047,753.0,1027.0,21.0,40.0,420.0
f4cfe6c9472d8ab7b7e78c7112889f6a1999a4ab,736,989,716.0,969.0,28.0,27.0,378.0
4f083699955757f9b13ed032f538553e533b20de,252,37,237.0,32.0,26.0,25.0,325.0
4f083699955757f9b13ed032f538553e533b20de,337,250,,,,,
4f083699955757f9b13ed032f538553e533b20de,328,264,,,,,
4f083699955757f9b13ed032f538553e533b20de,494,233,474.0,241.0,16.0,12.0,96.0
4f083699955757f9b13ed032f538553e533b20de,48,444,33.0,443.0,26.0,10.0,130.0
4f083699955757f9b13ed032f538553e533b20de,243,459,,,,,
e38e1182cc362e64893af30a59920624d3b6e144,1460,1070,1440.0,1051.0,40.0,39.0,780.0
e38e1182cc362e64893af30a59920624d3b6e144,1461,1310,1453.0,1290.0,28.0,40.0,560.0
e38e1182cc362e64893af30a59920624d3b6e144,1281,1274,1261.0,1254.0,40.0,40.0,800.0
e38e1182cc362e64893af30a59920624d3b6e144,1193,1361,1191.0,1346.0,22.0,19.0,209.0
e38e1182cc362e64893af30a59920624d3b6e144,1347,1352,1327.0,1332.0,40.0,40.0,800.0
e38e1182cc362e64893af30a59920624d3b6e144,1363,1330,1343.0,1310.0,40.0,40.0,800.0
e38e1182cc362e64893af30a59920624d3b6e144,1289,1298,1283.0,1278.0,26.0,40.0,520.0
e38e1182cc362e64893af30a59920624d3b6e144,1220,1241,1200.0,1227.0,33.0,34.0,561.0
e38e1182cc362e64893af30a59920624d3b6e144,1196,1211,1192.0,1191.0,24.0,37.0,444.0
e38e1182cc362e64893af30a59920624d3b6e144,1159,1260,1139.0,1240.0,40.0,16.0,320.0
e38e1182cc362e64893af30a59920624d3b6e144,1175,1089,1155.0,1069.0,22.0,33.0,363.0
e38e1182cc362e64893af30a59920624d3b6e144,1188,1139,1174.0,1124.0,20.0,22.0,220.0
e38e1182cc362e64893af30a59920624d3b6e144,1206,1098,1186.0,1078.0,40.0,40.0,800.0
e38e1182cc362e64893af30a59920624d3b6e144,1444,1198,1432.0,1178.0,32.0,40.0,640.0
e38e1182cc362e64893af30a59920624d3b6e144,1424,1262,1411.0,1242.0,29.0,31.0,449.0
e38e1182cc362e64893af30a59920624d3b6e144,228,1026,208.0,1006.0,19.0,40.0,380.0
e38e1182cc362e64893af30a59920624d3b6e144,1170,1121,1154.0,1115.0,29.0,23.0,333.0
e38e1182cc362e64893af30a59920624d3b6e144,1157,1274,1155.0,1264.0,22.0,25.0,275.0
e38e1182cc362e64893af30a59920624d3b6e144,1336,1336,1316.0,1329.0,40.0,27.0,540.0
e38e1182cc362e64893af30a59920624d3b6e144,1065,923,1045.0,903.0,37.0,40.0,740.0
a3b2a9c9690fd0f5b2501755805392b555c059b9,673,840,653.0,820.0,31.0,37.0,573.0
a3b2a9c9690fd0f5b2501755805392b555c059b9,668,856,648.0,836.0,32.0,35.0,560.0
a3b2a9c9690fd0f5b2501755805392b555c059b9,682,882,662.0,880.0,40.0,22.0,440.0
a3b2a9c9690fd0f5b2501755805392b555c059b9,671,889,651.0,880.0,40.0,29.0,580.0
a3b2a9c9690fd0f5b2501755805392b555c059b9,716,858,696.0,838.0,40.0,40.0,800.0
a3b2a9c9690fd0f5b2501755805392b555c059b9,832,819,812.0,799.0,40.0,40.0,800.0
a3b2a9c9690fd0f5b2501755805392b555c059b9,850,808,830.0,788.0,40.0,40.0,800.0
a3b2a9c9690fd0f5b2501755805392b555c059b9,791,588,771.0,568.0,40.0,40.0,800.0
2bd9c04dd54f1f2aa88ebd65ae7b0253553fb2e2,22,392,5.0,372.0,37.0,40.0,740.0
485cd4212bfc586c3527c2db3bef7dd283fa2100,1076,502,1068.0,498.0,25.0,24.0,300.0
485cd4212bfc586c3527c2db3bef7dd283fa2100,135,179,120.0,159.0,35.0,33.0,577.0
485cd4212bfc586c3527c2db3bef7dd283fa2100,102,175,82.0,164.0,20.0,31.0,310.0
485cd4212bfc586c3527c2db3bef7dd283fa2100,111,160,97.0,157.0,34.0,23.0,391.0
485cd4212bfc586c3527c2db3bef7dd283fa2100,1039,445,1027.0,425.0,32.0,40.0,640.0
485cd4212bfc586c3527c2db3bef7dd283fa2100,1116,620,1099.0,605.0,37.0,29.0,536.0
485cd4212bfc586c3527c2db3bef7dd283fa2100,28,465,8.0,445.0,40.0,40.0,800.0
98933d7b878ab629feba846e2d62b073987714f6,1821,63,1804.0,49.0,34.0,18.0,306.0
98933d7b878ab629feba846e2d62b073987714f6,1745,50,1725.0,30.0,26.0,40.0,520.0
98933d7b878ab629feba846e2d62b073987714f6,1657,36,1637.0,16.0,40.0,40.0,800.0
5f808a87ee0a3be1af578e3e1a20e12cc87d0291,793,2320,780.0,2300.0,33.0,24.0,396.0
7a9407635ab9ef1d6a3639dd3c18b7d45d3c1397,656,1741,648.0,1735.0,28.0,26.0,364.0
7a9407635ab9ef1d6a3639dd3c18b7d45d3c1397,794,1757,774.0,1742.0,30.0,35.0,525.0
7a9407635ab9ef1d6a3639dd3c18b7d45d3c1397,538,1813,518.0,1793.0,37.0,28.0,518.0
7a9407635ab9ef1d6a3639dd3c18b7d45d3c1397,523,1998,511.0,1978.0,32.0,31.0,496.0
7a9407635ab9ef1d6a3639dd3c18b7d45d3c1397,766,1495,746.0,1476.0,40.0,39.0,780.0
7a9407635ab9ef1d6a3639dd3c18b7d45d3c1397,281,1800,264.0,1780.0,28.0,40.0,560.0
0c03932864ef8e116d5f5c6085970b0324e72beb,4044,991,4032.0,971.0,32.0,30.0,480.0
0c03932864ef8e116d5f5c6085970b0324e72beb,3989,1857,3976.0,1856.0,25.0,21.0,262.0
0c03932864ef8e116d5f5c6085970b0324e72beb,3982,1826,3978.0,1813.0,24.0,29.0,348.0
